id,bg_id,group_id,sub_group_id,is_mob,main_chara_num,pos_obj,second_pos_obj,position_file,grid_pos_x,grid_pos_y,priority,motion_name,timeline,timeline_actor,direction,chara_pos_y,chara_shadow,use_grid_pos_job_select,position_anim,fixed_render_order,se_cue_name01,se_cue_sheet01,se_start_frame01,se_cue_name02,se_cue_sheet02,se_start_frame02,effect_id,effect_start_sec
3001328,30013,5,4,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001329,30013,5,5,0,5,chr05,,Job/Position/Type00/pfb_min_job_type00_05_pos,9,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001330,30013,5,5,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_05_pos,9,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001401,30014,1,1,0,1,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,1,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001402,30014,1,1,1,1,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,1,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001403,30014,2,1,0,2,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,2,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001404,30014,2,1,1,2,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,2,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001405,30014,2,2,0,2,chr02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,2,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001406,30014,2,2,1,2,mob02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,2,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001407,30014,3,1,0,3,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,3,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001408,30014,3,1,1,3,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,3,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001409,30014,3,2,0,3,chr02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,3,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001410,30014,3,2,1,3,mob02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,3,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001411,30014,3,3,0,3,chr03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,3,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001412,30014,3,3,1,3,mob03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,3,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001413,30014,4,1,0,4,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,4,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001414,30014,4,1,1,4,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,4,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001415,30014,4,2,0,4,chr02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,4,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001416,30014,4,2,1,4,mob02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,4,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001417,30014,4,3,0,4,chr03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,4,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001418,30014,4,3,1,4,mob03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,4,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001419,30014,4,4,0,4,chr04,,Job/Position/Type00/pfb_min_job_type00_06_pos,5,2,4,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001420,30014,4,4,1,4,mob04,,Job/Position/Type00/pfb_min_job_type00_06_pos,5,2,4,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001421,30014,5,1,0,5,chr01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001422,30014,5,1,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_06_pos,7,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001423,30014,5,2,0,5,chr02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001424,30014,5,2,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_06_pos,6,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001425,30014,5,3,0,5,chr03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001426,30014,5,3,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_06_pos,8,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001427,30014,5,4,0,5,chr04,,Job/Position/Type00/pfb_min_job_type00_06_pos,5,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001428,30014,5,4,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_06_pos,5,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001429,30014,5,5,0,5,chr05,,Job/Position/Type00/pfb_min_job_type00_06_pos,9,2,5,None,ast_min_timeline_job_06_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001430,30014,5,5,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_06_pos,9,2,5,None,ast_min_timeline_job_06_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001501,30015,1,1,0,1,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,9,3,1,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001502,30015,2,1,0,2,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,8,3,2,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001503,30015,2,2,0,2,chr02,,Job/Position/Type00/pfb_min_job_type00_07_pos,10,3,2,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001504,30015,3,1,0,3,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,9,3,3,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001505,30015,3,2,0,3,chr02,,Job/Position/Type00/pfb_min_job_type00_07_pos,8,3,3,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001506,30015,3,3,0,3,chr03,,Job/Position/Type00/pfb_min_job_type00_07_pos,10,3,3,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001507,30015,4,1,0,4,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,9,3,4,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001508,30015,4,2,0,4,chr02,,Job/Position/Type00/pfb_min_job_type00_07_pos,8,3,4,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001509,30015,4,3,0,4,chr03,,Job/Position/Type00/pfb_min_job_type00_07_pos,10,3,4,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001510,30015,4,4,0,4,chr04,,Job/Position/Type00/pfb_min_job_type00_07_pos,7,3,4,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001511,30015,5,1,0,5,chr01,,Job/Position/Type00/pfb_min_job_type00_07_pos,9,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001512,30015,5,2,0,5,chr02,,Job/Position/Type00/pfb_min_job_type00_07_pos,8,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001513,30015,5,3,0,5,chr03,,Job/Position/Type00/pfb_min_job_type00_07_pos,10,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001514,30015,5,4,0,5,chr04,,Job/Position/Type00/pfb_min_job_type00_07_pos,7,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001515,30015,5,5,0,5,chr05,,Job/Position/Type00/pfb_min_job_type00_07_pos,11,3,5,Job07_001,,,0,0,1,0,,0,,,0,,,0,0,
3001600,30016,1,1,0,1,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,9,3,1,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001601,30016,2,1,0,2,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,8,3,2,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001602,30016,2,2,0,2,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_01_pos,10,3,2,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001603,30016,3,1,0,3,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,9,3,3,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001604,30016,3,2,0,3,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_01_pos,8,3,3,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001605,30016,3,3,0,3,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_01_pos,10,3,3,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001606,30016,4,1,0,4,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,9,3,4,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001607,30016,4,2,0,4,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_01_pos,8,3,4,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001608,30016,4,3,0,4,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_01_pos,10,3,4,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001609,30016,4,4,0,4,select_chr04,chr04,Job/Position/Type00/pfb_min_job_type00_01_pos,7,3,4,Job01_004,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001610,30016,5,1,0,5,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_01_pos,9,3,5,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001611,30016,5,2,0,5,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_01_pos,8,3,5,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001612,30016,5,3,0,5,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_01_pos,10,3,5,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001613,30016,5,4,0,5,select_chr04,chr04,Job/Position/Type00/pfb_min_job_type00_01_pos,7,3,5,Job01_004,,,0,0,1,0,motion01,0,,,0,,,0,2,
3001614,30016,5,5,0,5,select_chr05,chr05,Job/Position/Type00/pfb_min_job_type00_01_pos,11,3,5,Job01_005,,,0,0,1,0,motion01,0,,,0,,,0,8,
3001615,30016,5,1,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001616,30016,5,1,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001617,30016,5,1,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001618,30016,5,1,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001619,30016,5,1,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001620,30016,5,1,1,5,mob06,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001621,30016,5,1,1,5,mob07,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001622,30016,5,1,1,5,mob08,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001623,30016,5,1,1,5,mob09,,Job/Position/Type00/pfb_min_job_type00_01_pos,0,0,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001624,30016,5,1,1,5,mob10,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001700,30017,1,1,0,1,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,9,3,1,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001701,30017,2,1,0,2,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,8,3,2,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001702,30017,2,2,0,2,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_02_pos,10,3,2,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001703,30017,3,1,0,3,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,9,3,3,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001704,30017,3,2,0,3,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_02_pos,8,3,3,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001705,30017,3,3,0,3,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_02_pos,10,3,3,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001706,30017,4,1,0,4,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,9,3,4,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001707,30017,4,2,0,4,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_02_pos,8,3,4,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001708,30017,4,3,0,4,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_02_pos,10,3,4,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001709,30017,4,4,0,4,select_chr04,chr04,Job/Position/Type00/pfb_min_job_type00_02_pos,7,3,4,Job01_004,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001710,30017,5,1,0,5,select_chr01,chr01,Job/Position/Type00/pfb_min_job_type00_02_pos,9,3,5,Job01_001,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001711,30017,5,2,0,5,select_chr02,chr02,Job/Position/Type00/pfb_min_job_type00_02_pos,8,3,5,Job01_002,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001712,30017,5,3,0,5,select_chr03,chr03,Job/Position/Type00/pfb_min_job_type00_02_pos,10,3,5,Job01_003,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001713,30017,5,4,0,5,select_chr04,chr04,Job/Position/Type00/pfb_min_job_type00_02_pos,7,3,5,Job01_004,,,0,0,1,0,motion01,0,,,0,,,0,3,
3001714,30017,5,5,0,5,select_chr05,chr05,Job/Position/Type00/pfb_min_job_type00_02_pos,11,3,5,Job01_005,,,0,0,1,0,motion01,0,,,0,,,0,9,
3001715,30017,5,5,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_02_pos,12,3,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001716,30017,5,5,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_02_pos,16,3,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001717,30017,5,5,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_02_pos,14,3,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001718,30017,5,5,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_02_pos,15,3,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001719,30017,5,5,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_02_pos,16,3,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001720,30017,5,5,1,5,mob06,,Job/Position/Type00/pfb_min_job_type00_02_pos,17,3,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001721,30017,5,1,1,5,mob07,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001722,30017,5,1,1,5,mob08,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001723,30017,5,1,1,5,mob09,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001724,30017,5,1,1,5,mob10,,Job/Position/Type00/pfb_min_job_type00_02_pos,0,0,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001800,30018,1,1,0,1,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,3,1,Job03_001,,,0,0,1,0,,0,,,0,,,0,0,
3001801,30018,2,1,0,2,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,2,2,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001802,30018,2,0,0,2,chr02,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,2,2,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001803,30018,3,1,0,3,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,3,3,Job03_001,,,0,0,1,0,,0,,,0,,,0,0,
3001804,30018,3,0,0,3,chr02,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,2,3,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001805,30018,3,0,0,3,chr03,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,2,3,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001806,30018,4,1,0,4,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,3,4,Job03_001,,,0,0,1,0,,0,,,0,,,0,0,
3001807,30018,4,0,0,4,chr02,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,2,4,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001808,30018,4,0,0,4,chr03,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,2,4,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001809,30018,4,0,0,4,chr04,,Job/Position/Type00/pfb_min_job_type00_04_pos,5,1,4,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001810,30018,5,1,0,5,chr01,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,3,5,Job03_001,,,0,0,1,0,,0,,,0,,,0,0,
3001811,30018,5,2,0,5,chr02,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,2,5,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001812,30018,5,3,0,5,chr03,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,2,5,Job03_002,,,0,0,1,0,,0,,,0,,,0,0,
3001813,30018,5,0,0,5,chr04,,Job/Position/Type00/pfb_min_job_type00_04_pos,5,1,5,Job03_003,,,0,0,1,0,,0,,,0,,,0,0,
3001814,30018,5,0,0,5,chr05,,Job/Position/Type00/pfb_min_job_type00_04_pos,9,1,5,Job03_003,,,0,0,1,0,,0,,,0,,,0,0,
3001815,30018,1,1,1,1,mob02,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,6,5,Circle03_401,,,0,0,1,0,,0,,,0,,,0,0,
3001816,30018,2,1,1,2,mob02,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,6,5,Circle03_401,,,0,0,1,0,,0,,,0,,,0,0,
3001817,30018,5,1,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_04_pos,6,6,5,JobMob03_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001818,30018,5,2,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_04_pos,7,6,5,JobMob03_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001819,30018,5,1,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_04_pos,8,6,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001820,30018,5,2,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_04_pos,9,6,5,JobMob03_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001821,30018,5,3,1,5,mob05,,Job/Position/Type00/pfb_min_job_type00_04_pos,10,6,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001822,30018,5,1,1,5,mob06,,Job/Position/Type00/pfb_min_job_type00_04_pos,11,6,5,JobMob01_003_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001823,30018,5,2,1,5,mob07,,Job/Position/Type00/pfb_min_job_type00_04_pos,12,6,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001824,30018,5,3,1,5,mob08,,Job/Position/Type00/pfb_min_job_type00_04_pos,13,6,5,JobMob01_002_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001825,30018,5,1,1,5,mob09,,Job/Position/Type00/pfb_min_job_type00_04_pos,14,6,5,JobMob01_001_loop,,,0,0,1,0,,0,,,0,,,0,0,
3001826,30018,5,1,1,5,mob10,,Job/Position/Type00/pfb_min_job_type00_04_pos,15,6,5,Circle03_402,,,0,0,1,0,,0,,,0,,,0,0,
3001900,30019,1,1,0,1,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,1,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001901,30019,1,1,1,1,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,1,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001902,30019,2,1,0,2,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,2,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001903,30019,2,1,1,2,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,2,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001904,30019,2,2,0,2,chr02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,2,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001905,30019,2,2,1,2,mob02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,2,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001906,30019,3,1,0,3,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,3,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001907,30019,3,1,1,3,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,3,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001908,30019,3,2,0,3,chr02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,3,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001909,30019,3,2,1,3,mob02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,3,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001910,30019,3,3,0,3,chr03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,3,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001911,30019,3,3,1,3,mob03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,3,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001912,30019,4,1,0,4,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,4,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001913,30019,4,1,1,4,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,4,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001914,30019,4,2,0,4,chr02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,4,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001915,30019,4,2,1,4,mob02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,4,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001916,30019,4,3,0,4,chr03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,4,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001917,30019,4,3,1,4,mob03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,4,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001918,30019,4,4,0,4,chr04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,4,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001919,30019,4,4,1,4,mob04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,4,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001920,30019,5,1,0,5,chr01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001921,30019,5,1,1,5,mob01,,Job/Position/Type00/pfb_min_job_type00_05_pos,7,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001922,30019,5,2,0,5,chr02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001923,30019,5,2,1,5,mob02,,Job/Position/Type00/pfb_min_job_type00_05_pos,6,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001924,30019,5,3,0,5,chr03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001925,30019,5,3,1,5,mob03,,Job/Position/Type00/pfb_min_job_type00_05_pos,8,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
3001926,30019,5,4,0,5,chr04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,5,None,ast_min_timeline_job_05_01,Chara,0,0,1,0,,0,,,0,,,0,0,
3001927,30019,5,4,1,5,mob04,,Job/Position/Type00/pfb_min_job_type00_05_pos,5,2,5,None,ast_min_timeline_job_05_01,Mob,0,0,1,0,,0,,,0,,,0,0,
